Evaluation_setting,ML,Release,Precision,Recall,F1-score,MCC
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.9.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.10.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.004259259885252821
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.004111329144230026
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.0042641140088645535
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.0042641140088645535
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.004111329144230026
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.0042641140088645535
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,-0.004111329144230026
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-2.11.0,0.0,0.0,0.0,0.0
Within-release,SVM,derby-10.2.1.6,0.9047619047619048,0.34545454545454546,0.5,0.4821646725609647
Within-release,SVM,derby-10.2.1.6,0.7037037037037037,0.34545454545454546,0.4634146341463415,0.3771308655719438
Within-release,SVM,derby-10.2.1.6,0.6666666666666666,0.37037037037037035,0.47619047619047616,0.37219635230866355
Within-release,SVM,derby-10.2.1.6,0.8421052631578947,0.2962962962962963,0.4383561643835616,0.4155066410742698
Within-release,SVM,derby-10.2.1.6,0.6521739130434783,0.2777777777777778,0.3896103896103896,0.3074041061083842
Within-release,SVM,derby-10.2.1.6,0.5833333333333334,0.25925925925925924,0.358974358974359,0.2573698476399258
Within-release,SVM,derby-10.2.1.6,0.8947368421052632,0.3148148148148148,0.4657534246575343,0.454103466501074
Within-release,SVM,derby-10.2.1.6,0.84,0.3888888888888889,0.5316455696202531,0.48310670396641286
Within-release,SVM,derby-10.2.1.6,0.8571428571428571,0.3333333333333333,0.48,0.45097703011366425
Within-release,SVM,derby-10.2.1.6,0.9583333333333334,0.42592592592592593,0.5897435897435898,0.5709060432454708
Within-release,SVM,derby-10.2.1.6,0.9,0.32727272727272727,0.48,0.4656572199585956
Within-release,SVM,derby-10.2.1.6,0.7142857142857143,0.36363636363636365,0.48192771084337355,0.3947874667963563
Within-release,SVM,derby-10.2.1.6,0.8,0.2222222222222222,0.3478260869565218,0.33795463308707846
Within-release,SVM,derby-10.2.1.6,0.8461538461538461,0.4074074074074074,0.5499999999999999,0.49950773228403295
